Drill Listing
=============
Drill: .008  Tool: 1  Feed: 0  Speed: 0
X 672440  Y 211811
X 677952  Y 204724
X 672440  Y 197637
X 658267  Y 197637
X 658152  Y 66929
X 672555  Y 66929
X 672440  Y 62204
X 658267  Y 62204
X 677952  Y 55118
X 672440  Y 48031
X 658267  Y 48031
X 725984  Y 60236
X 725984  Y 78346
X 725984  Y 144767
X 725984  Y 159170
X 725984  Y 209448
X 725984  Y 228346
X 725984  Y 294373
X 725984  Y 308776
X 725984  Y 359448
X 725984  Y 377559
X 725984  Y 443979
X 725984  Y 458382
X 745669  Y 534645
X 745669  Y 515748
X 745669  Y 450393
X 745669  Y 436220
X 741732  Y 379527
X 760629  Y 379527
X 746456  Y 300787
X 746456  Y 286614
X 742125  Y 229921
X 760629  Y 229921
X 746456  Y 151181
X 746456  Y 137007
X 826771  Y 141732
X 799885  Y 228346
X 814288  Y 228346
X 800000  Y 233070
X 814173  Y 233070
X 794488  Y 240157
X 819685  Y 240157
X 814173  Y 247244
X 826771  Y 291338
X 814288  Y 377952
X 799885  Y 377952
X 814173  Y 382677
X 800000  Y 382677
X 819685  Y 389763
X 794488  Y 389763
X 800000  Y 396850
X 814173  Y 396850
X 826771  Y 440944
X 798540  Y 527559
X 784137  Y 527559
X 840157  Y 535433
X 833070  Y 530372
X 847244  Y 530372
X 833070  Y 516872
X 847244  Y 516872
X 840157  Y 511811
X 833070  Y 503149
X 843700  Y 498818
X 851870  Y 452755
X 866633  Y 452755
X 840551  Y 440944
X 856692  Y 392519
X 856692  Y 377559
X 836220  Y 366141
X 878625  Y 366141
X 873228  Y 354330
X 836220  Y 351968
X 851870  Y 303149
X 866633  Y 303149
X 840944  Y 291338
X 856692  Y 242913
X 856692  Y 227952
X 878625  Y 216535
X 836220  Y 216535
X 873228  Y 204724
X 836220  Y 202362
X 866633  Y 153543
X 851870  Y 153543
X 840944  Y 141732
X 856692  Y 93307
X 856692  Y 78346
X 878625  Y 66929
X 873228  Y 55118
X 878740  Y 48031
X 892913  Y 48031
X 898425  Y 55118
X 892913  Y 62204
X 878740  Y 62204
X 893028  Y 66929
X 878740  Y 197637
X 892913  Y 197637
X 898425  Y 204724
X 878740  Y 211811
X 892913  Y 211811
X 893028  Y 216535
X 892913  Y 347244
X 878740  Y 347244
X 898425  Y 354330
X 878740  Y 361417
X 892913  Y 361417
X 893028  Y 366141
X 946456  Y 458382
X 946456  Y 444488
X 946456  Y 377559
X 946456  Y 359448
X 946456  Y 308776
X 946456  Y 294488
X 946456  Y 227952
X 946456  Y 209842
X 946456  Y 159170
X 946456  Y 144767
X 946456  Y 78346
X 946456  Y 60236

Drill: .04  Tool: 5  Feed: 0  Speed: 0
X 100354  Y 64173
X 90354  Y 64173
X 120354  Y 64173
X 110354  Y 64173
X 100354  Y 74173
X 120354  Y 74173
X 90354  Y 74173
X 110354  Y 74173
X 150354  Y 74173
X 140354  Y 74173
X 130354  Y 74173
X 170354  Y 74173
X 160354  Y 74173
X 200354  Y 74173
X 190354  Y 74173
X 180354  Y 74173
X 160354  Y 64173
X 130354  Y 64173
X 200354  Y 64173
X 140354  Y 64173
X 190354  Y 64173
X 170354  Y 64173
X 180354  Y 64173
X 150354  Y 64173
X 220354  Y 64173
X 210354  Y 64173
X 240354  Y 64173
X 230354  Y 64173
X 220354  Y 74173
X 240354  Y 74173
X 210354  Y 74173
X 230354  Y 74173

Drill: .07  Tool: 6  Feed: 0  Speed: 0
X 66177  Y 486374
X 82677  Y 486374
X 99177  Y 486374
X 125232  Y 486374
X 66177  Y 502874
X 82677  Y 502874
X 125232  Y 502874
X 99177  Y 502874
X 141732  Y 502874
X 158232  Y 502874
X 141732  Y 486374
X 158232  Y 486374

Drill: .11024  Tool: 7  Feed: 0  Speed: 0
X 70354  Y 54173
X 260354  Y 54173

Drill: .118  Tool: 8  Feed: 0  Speed: 0
X 66177  Y 531574
X 99177  Y 531574
X 125232  Y 531574
X 158232  Y 531574

End of Listing
